time,load_shortfall_3h
2015-01-01 03:00:00,10389.769904763438
2015-01-01 06:00:00,10221.378230374656
2015-01-01 09:00:00,8581.823329694744
2015-01-01 12:00:00,8326.262212174304
2015-01-01 15:00:00,9566.282089017797
2015-01-01 18:00:00,10217.569744426815
2015-01-01 21:00:00,10261.078951001342
2015-01-02 00:00:00,10749.47081696702
2015-01-02 03:00:00,10426.76210180705
2015-01-02 06:00:00,11353.555372226809
2015-01-02 09:00:00,11636.344395815744
2015-01-02 12:00:00,12169.22225646046
2015-01-02 15:00:00,10321.083710480714
2015-01-02 18:00:00,11232.771601402957
2015-01-02 21:00:00,11760.573882552097
2015-01-03 00:00:00,11393.269065772241
2015-01-03 03:00:00,6818.468059282284
2015-01-03 06:00:00,26034.40169377852
2015-01-03 09:00:00,23067.93387075112
2015-01-03 12:00:00,21057.628905794234
2015-01-03 15:00:00,20332.119017082616
2015-01-03 18:00:00,10963.154145789857
2015-01-03 21:00:00,9475.570682351885
2015-01-04 00:00:00,11040.56311828288
2015-01-04 03:00:00,31382.35741607059
2015-01-04 06:00:00,21280.11173452658
2015-01-04 09:00:00,17300.43359517306
2015-01-04 12:00:00,20514.40520878829
2015-01-04 15:00:00,10649.685612194822
2015-01-04 18:00:00,-20124.149947834143
2015-01-04 21:00:00,-20343.146099005826
2015-01-05 00:00:00,-20627.10256941896
2015-01-05 03:00:00,-20572.179735470912
2015-01-05 06:00:00,-20724.10084821377
2015-01-05 09:00:00,-17536.448485800647
2015-01-05 12:00:00,-19727.529734459706
2015-01-05 21:00:00,-15966.326811348787
2015-01-06 00:00:00,43956.055521469854
2015-01-06 03:00:00,88770.65566009405
2015-01-06 06:00:00,149132.8900651062
2015-01-06 09:00:00,133332.24489001167
2015-01-06 12:00:00,163908.23867603706
2015-01-06 15:00:00,221934.87699039665
2015-01-06 18:00:00,163869.20535276132
2015-01-06 21:00:00,126973.68293211557
2015-01-07 00:00:00,162059.48047677567
2015-01-07 03:00:00,133234.8067492295
2015-01-07 06:00:00,237286.49614874052
2015-01-07 09:00:00,227338.2858534085
2015-01-07 12:00:00,207361.07798670483
2015-01-07 15:00:00,166575.53212971962
2015-01-07 18:00:00,140432.0501202442
2015-01-07 21:00:00,130899.80862219434
2015-01-08 00:00:00,122971.13046472362
2015-01-08 03:00:00,89185.06224126084
2015-01-08 06:00:00,6837.765790719248
2015-01-08 09:00:00,1217.80059989047
2015-01-08 12:00:00,-11471.571175210644
2015-01-08 15:00:00,-15119.828818560054
