time,load_shortfall_3h
2018-01-01 00:00:00,7062.061054067913
2018-01-01 03:00:00,6640.372309274672
2018-01-01 06:00:00,8083.714485630209
2018-01-01 09:00:00,8039.645766985452
2018-01-01 12:00:00,7383.913992808388
2018-01-01 15:00:00,7403.126515575033
2018-01-01 18:00:00,7051.429603710581
2018-01-01 21:00:00,7776.068569417709
2018-01-02 00:00:00,6023.337532675807
2018-01-02 03:00:00,7237.199779456534
2018-01-02 06:00:00,8194.857395556586
2018-01-02 09:00:00,8410.55861343409
2018-01-02 12:00:00,6447.359104279791
2018-01-02 15:00:00,8811.768711223114
2018-01-02 18:00:00,9553.486032315555
2018-01-02 21:00:00,9674.327392588055
2018-01-03 00:00:00,7809.762493894077
2018-01-03 03:00:00,8115.659149307029
2018-01-03 06:00:00,8347.52879061277
2018-01-03 09:00:00,9434.881684454791
2018-01-03 12:00:00,8662.559489856347
2018-01-03 15:00:00,8315.668405462338
2018-01-03 18:00:00,10081.332901286465
2018-01-03 21:00:00,10266.70353679237
2018-01-04 00:00:00,8267.100169417805
2018-01-04 03:00:00,9410.857029482899
2018-01-04 06:00:00,9874.558595784523
2018-01-04 09:00:00,9490.597814681016
2018-01-04 12:00:00,9426.865955169265
2018-01-04 15:00:00,9935.907293737795
2018-01-04 18:00:00,9384.512114018778
2018-01-04 21:00:00,9128.352685821363
2018-01-05 00:00:00,7566.570535342664
2018-01-05 03:00:00,7752.243276578218
2018-01-05 06:00:00,7324.934245798377
2018-01-05 09:00:00,6622.379695893991
2018-01-05 12:00:00,7293.250564999542
2018-01-05 15:00:00,7695.383546661422
2018-01-05 18:00:00,8280.437991860324
2018-01-05 21:00:00,8380.702389377324
2018-01-06 00:00:00,5758.348240702493
2018-01-06 03:00:00,7483.032043908324
2018-01-06 06:00:00,7843.526539707467
2018-01-06 09:00:00,7644.366139450862
2018-01-06 12:00:00,9436.860960940445
2018-01-06 15:00:00,10178.823989298397
2018-01-06 18:00:00,9970.943169250077
2018-01-06 21:00:00,10543.804241443182
2018-01-07 00:00:00,7700.010629311611
2018-01-07 03:00:00,8503.531874809723
2018-01-07 06:00:00,9264.083244878193
2018-01-07 09:00:00,8980.173944498963
2018-01-07 12:00:00,8304.974065384768
2018-01-07 15:00:00,9176.859839527931
2018-01-07 18:00:00,10162.260849928065
2018-01-07 21:00:00,10564.83481991755
2018-01-08 00:00:00,7213.533331258642
2018-01-08 03:00:00,7539.599442374931
2018-01-08 06:00:00,9128.320330982273
2018-01-08 09:00:00,8120.266389749602
2018-01-08 12:00:00,9315.656178956531
2018-01-08 15:00:00,11469.614989413769
2018-01-08 18:00:00,10907.496365437792
2018-01-08 21:00:00,11796.976172588444
2018-01-09 00:00:00,10395.850927530037
2018-01-09 03:00:00,8431.479641071277
2018-01-09 06:00:00,9850.124805306741
2018-01-09 09:00:00,9517.60588437496
2018-01-09 12:00:00,9645.021961256163
2018-01-09 15:00:00,9251.998897903863
2018-01-09 18:00:00,9967.636650499879
2018-01-09 21:00:00,9896.263194977326
2018-01-10 00:00:00,8715.319518617922
2018-01-10 03:00:00,8532.090160241569
2018-01-10 06:00:00,8685.665177284762
2018-01-10 09:00:00,9462.330466433352
2018-01-10 12:00:00,9063.14888938869
2018-01-10 15:00:00,7510.848848185344
2018-01-10 18:00:00,8589.045073204587
2018-01-10 21:00:00,8564.632929547082
