time,load_shortfall_3h
2018-01-01 00:00:00,7804.993333333334
2018-01-01 03:00:00,5434.110000000002
2018-01-01 06:00:00,4510.61666666667
2018-01-01 09:00:00,7339.4066666666695
2018-01-01 12:00:00,8484.676666666668
2018-01-01 15:00:00,8464.996666666659
2018-01-01 18:00:00,8513.266666666665
2018-01-01 21:00:00,7743.916666666662
2018-01-02 00:00:00,8891.746666666662
2018-01-02 03:00:00,3950.2266666666633
2018-01-02 06:00:00,4407.629999999997
2018-01-02 09:00:00,5514.236666666667
2018-01-02 12:00:00,7276.723333333335
2018-01-02 15:00:00,9063.190000000002
2018-01-02 18:00:00,8974.999999999995
2018-01-02 21:00:00,8579.18333333333
2018-01-03 00:00:00,10368.226666666658
2018-01-03 03:00:00,5566.219999999998
2018-01-03 06:00:00,4291.593333333333
2018-01-03 09:00:00,5986.39333333333
2018-01-03 12:00:00,6000.02
2018-01-03 15:00:00,6757.553333333335
2018-01-03 18:00:00,5708.123333333335
2018-01-03 21:00:00,5941.916666666662
2018-01-04 00:00:00,8382.636666666653
2018-01-04 03:00:00,3768.5866666666693
2018-01-04 06:00:00,3587.640000000001
2018-01-04 09:00:00,6283.833333333329
2018-01-04 12:00:00,6543.9366666666665
2018-01-04 15:00:00,6432.136666666665
2018-01-04 18:00:00,7025.483333333329
2018-01-04 21:00:00,7098.926666666663
2018-01-05 00:00:00,7401.756666666667
2018-01-05 03:00:00,4910.393333333332
2018-01-05 06:00:00,3267.243333333334
2018-01-05 09:00:00,6063.119999999999
2018-01-05 12:00:00,4534.2966666666725
2018-01-05 15:00:00,4062.5933333333364
2018-01-05 18:00:00,5813.883333333342
2018-01-05 21:00:00,6639.276666666671
2018-01-06 00:00:00,7943.086666666671
2018-01-06 03:00:00,6822.929999999996
2018-01-06 06:00:00,6566.199999999994
2018-01-06 09:00:00,8122.316666666658
2018-01-06 12:00:00,9787.469999999996
2018-01-06 15:00:00,8869.326666666655
2018-01-06 18:00:00,9058.56999999999
2018-01-06 21:00:00,10359.819999999994
2018-01-07 00:00:00,8937.456666666674
2018-01-07 03:00:00,6638.073333333328
2018-01-07 06:00:00,6692.289999999993
2018-01-07 09:00:00,7397.583333333328
2018-01-07 12:00:00,9672.676666666659
2018-01-07 15:00:00,9824.589999999984
2018-01-07 18:00:00,9824.616666666658
2018-01-07 21:00:00,9974.869999999997
2018-01-08 00:00:00,9832.453333333342
2018-01-08 03:00:00,8111.763333333325
2018-01-08 06:00:00,7429.236666666668
2018-01-08 09:00:00,9665.166666666664
2018-01-08 12:00:00,10114.093333333332
2018-01-08 15:00:00,10238.79333333333
2018-01-08 18:00:00,10194.543333333337
2018-01-08 21:00:00,10064.973333333328
2018-01-09 00:00:00,9735.926666666674
2018-01-09 03:00:00,7475.9133333333275
2018-01-09 06:00:00,7345.816666666667
2018-01-09 09:00:00,12753.990000000013
2018-01-09 12:00:00,13906.990000000009
2018-01-09 15:00:00,12918.996666666675
2018-01-09 18:00:00,10836.47666666666
2018-01-09 21:00:00,13490.536666666663
2018-01-10 00:00:00,13950.656666666668
2018-01-10 03:00:00,10110.233333333332
2018-01-10 06:00:00,7399.279999999995
2018-01-10 09:00:00,12254.689999999997
2018-01-10 12:00:00,9525.686666666663
2018-01-10 15:00:00,9364.98
