time,load_shortfall_3h
2018-01-01 00:00:00,8574.470000000007
2018-01-01 03:00:00,4138.156666666668
2018-01-01 06:00:00,2765.8966666666674
2018-01-01 09:00:00,5954.466666666667
2018-01-01 12:00:00,6789.966666666674
2018-01-01 15:00:00,5439.359999999998
2018-01-01 18:00:00,7041.926666666659
2018-01-01 21:00:00,6721.956666666661
2018-01-02 00:00:00,8076.39666666667
2018-01-02 03:00:00,2807.7633333333233
2018-01-02 06:00:00,2974.979999999996
2018-01-02 09:00:00,4102.076666666663
2018-01-02 12:00:00,5723.536666666664
2018-01-02 15:00:00,7911.918333333335
2018-01-02 18:00:00,6893.388333333322
2018-01-02 21:00:00,5991.279999999991
2018-01-03 00:00:00,9994.409999999983
2018-01-03 03:00:00,2691.5933333333255
2018-01-03 06:00:00,2013.033333333332
2018-01-03 09:00:00,3889.686666666667
2018-01-03 12:00:00,4496.3133333333335
2018-01-03 15:00:00,4707.969999999998
2018-01-03 18:00:00,3539.339999999999
2018-01-03 21:00:00,4085.349999999999
2018-01-04 00:00:00,6964.843333333334
2018-01-04 03:00:00,4113.933333333332
2018-01-04 06:00:00,2340.4166666666697
2018-01-04 09:00:00,4332.23
2018-01-04 12:00:00,4727.0199999999995
2018-01-04 15:00:00,4426.943333333338
2018-01-04 18:00:00,5515.820000000003
2018-01-04 21:00:00,5158.313333333342
2018-01-05 00:00:00,6994.67666666667
2018-01-05 03:00:00,5364.889999999992
2018-01-05 06:00:00,3959.7266666666587
2018-01-05 09:00:00,5224.226666666665
2018-01-05 12:00:00,4341.289999999997
2018-01-05 15:00:00,3481.78333333333
2018-01-05 18:00:00,4778.426666666667
2018-01-05 21:00:00,4680.126666666668
2018-01-06 00:00:00,11001.216666666673
2018-01-06 03:00:00,8467.739999999996
2018-01-06 06:00:00,9143.30333333333
2018-01-06 09:00:00,10313.313333333334
2018-01-06 12:00:00,11949.933333333322
2018-01-06 15:00:00,11401.586666666659
2018-01-06 18:00:00,12235.51333333334
2018-01-06 21:00:00,11137.416666666664
2018-01-07 00:00:00,11029.586666666675
2018-01-07 03:00:00,10074.023333333345
2018-01-07 06:00:00,9074.60333333334
2018-01-07 09:00:00,11256.543333333335
2018-01-07 12:00:00,13855.956666666667
2018-01-07 15:00:00,14599.63999999999
2018-01-07 18:00:00,14008.143333333333
2018-01-07 21:00:00,11611.99333333333
2018-01-08 00:00:00,13832.69333333333
2018-01-08 03:00:00,10982.019999999997
2018-01-08 06:00:00,10714.343333333329
2018-01-08 09:00:00,12673.140000000007
2018-01-08 12:00:00,11502.353333333327
2018-01-08 15:00:00,11232.446666666654
2018-01-08 18:00:00,11854.456666666647
2018-01-08 21:00:00,12835.276666666658
2018-01-09 00:00:00,13829.46333333333
2018-01-09 03:00:00,11554.139999999996
2018-01-09 06:00:00,11316.836666666664
2018-01-09 09:00:00,13248.600000000004
2018-01-09 12:00:00,12986.163333333321
2018-01-09 15:00:00,11906.523333333327
2018-01-09 18:00:00,12903.346666666654
2018-01-09 21:00:00,14936.273333333327
