time,load_shortfall_3h
2018-01-01 00:00:00,8269.756666666666
2018-01-01 03:00:00,5588.486666666671
2018-01-01 06:00:00,5427.650000000006
2018-01-01 09:00:00,8386.809999999998
2018-01-01 12:00:00,9506.056666666665
2018-01-01 15:00:00,10571.873333333328
2018-01-01 18:00:00,8161.939999999993
2018-01-01 21:00:00,7521.423333333322
2018-01-02 00:00:00,8857.71999999999
2018-01-02 03:00:00,4028.176666666666
2018-01-02 06:00:00,4568.136666666668
2018-01-02 09:00:00,5906.063333333329
2018-01-02 12:00:00,7799.476666666664
2018-01-02 15:00:00,9002.349999999995
2018-01-02 18:00:00,8508.643333333326
2018-01-02 21:00:00,7823.923333333323
2018-01-03 00:00:00,9142.779999999992
2018-01-03 03:00:00,5359.7366666666685
2018-01-03 06:00:00,4804.166666666668
2018-01-03 09:00:00,6474.209999999995
2018-01-03 12:00:00,5513.95333333333
2018-01-03 15:00:00,6692.29
2018-01-03 18:00:00,6117.339999999999
2018-01-03 21:00:00,6590.829999999996
2018-01-04 00:00:00,8879.143333333313
2018-01-04 03:00:00,5861.813333333336
2018-01-04 06:00:00,4632.209999999999
2018-01-04 09:00:00,6423.166666666656
2018-01-04 12:00:00,6710.529999999995
2018-01-04 15:00:00,6706.223333333332
2018-01-04 18:00:00,6501.569999999996
2018-01-04 21:00:00,6935.139999999998
2018-01-05 00:00:00,9058.953333333324
2018-01-05 03:00:00,5095.000000000003
2018-01-05 06:00:00,3778.840000000001
2018-01-05 09:00:00,5307.073333333333
2018-01-05 12:00:00,5329.6866666666665
2018-01-05 15:00:00,4079.193333333333
2018-01-05 18:00:00,4580.740000000003
2018-01-05 21:00:00,5965.473333333331
2018-01-06 00:00:00,7729.339999999996
2018-01-06 03:00:00,6921.439999999998
2018-01-06 06:00:00,7258.046666666665
2018-01-06 09:00:00,7591.243333333334
2018-01-06 12:00:00,7770.389999999998
2018-01-06 15:00:00,7360.623333333331
2018-01-06 18:00:00,8324.13
2018-01-06 21:00:00,7699.986666666665
2018-01-07 00:00:00,8688.243333333337
2018-01-07 03:00:00,8089.019999999998
2018-01-07 06:00:00,7448.903333333329
2018-01-07 09:00:00,8505.923333333332
2018-01-07 12:00:00,9054.64333333333
2018-01-07 15:00:00,8312.066666666673
2018-01-07 18:00:00,8315.51666666667
2018-01-07 21:00:00,9341.75666666666
2018-01-08 00:00:00,9605.673333333338
2018-01-08 03:00:00,7778.419999999995
2018-01-08 06:00:00,8130.889999999998
2018-01-08 09:00:00,8167.176666666669
2018-01-08 12:00:00,8966.183333333336
2018-01-08 15:00:00,8426.900000000001
2018-01-08 18:00:00,8278.82333333333
2018-01-08 21:00:00,8536.45666666666
2018-01-09 00:00:00,10150.696666666676
2018-01-09 03:00:00,7894.976666666663
2018-01-09 06:00:00,8437.889999999996
2018-01-09 09:00:00,12604.163333333341
2018-01-09 12:00:00,13518.60333333334
2018-01-09 15:00:00,13504.760000000015
2018-01-09 18:00:00,12917.666666666679
2018-01-09 21:00:00,13890.156666666662
2018-01-10 00:00:00,14243.12
2018-01-10 03:00:00,10129.789999999994
2018-01-10 06:00:00,7332.923333333332
2018-01-10 09:00:00,11778.286666666667
2018-01-10 12:00:00,8861.616666666658
2018-01-10 15:00:00,8461.186666666668
2018-01-10 18:00:00,8231.133333333339
2018-01-10 21:00:00,8236.833333333336
2018-01-11 00:00:00,10071.63333333333
2018-01-11 03:00:00,8679.13333333333
2018-01-11 06:00:00,8195.88666666666
2018-01-11 09:00:00,7538.780000000003
2018-01-11 12:00:00,7787.3666666666695
2018-01-11 15:00:00,7916.880000000007
2018-01-11 18:00:00,13336.685000000014
2018-01-11 21:00:00,14108.733333333337
2018-01-12 00:00:00,11956.45000000001
2018-01-12 03:00:00,10214.033333333333
2018-01-12 06:00:00,8868.266666666674
2018-01-12 09:00:00,12564.889999999996
2018-01-12 12:00:00,15128.403333333332
2018-01-12 15:00:00,14527.37333333334
2018-01-12 18:00:00,16234.363333333325
2018-01-12 21:00:00,16312.169999999973
2018-01-13 00:00:00,15584.926666666668
2018-01-13 03:00:00,6074.84
2018-01-13 06:00:00,5340.546666666673
2018-01-13 09:00:00,12687.060000000014
2018-01-13 12:00:00,14399.954999999998
2018-01-13 15:00:00,15177.186666666661
2018-01-13 18:00:00,15034.273333333327
2018-01-13 21:00:00,14731.80666666666
2018-01-14 00:00:00,13793.500000000007
2018-01-14 03:00:00,2953.098333333334
2018-01-14 06:00:00,3044.9033333333314
2018-01-14 09:00:00,8445.800000000007
2018-01-14 12:00:00,8965.644999999995
2018-01-14 15:00:00,7672.804999999993
2018-01-14 18:00:00,13419.794999999998
2018-01-14 21:00:00,14844.673333333323
2018-01-15 00:00:00,14578.479999999996
2018-01-15 03:00:00,6302.3399999999965
2018-01-15 06:00:00,6760.0099999999975
2018-01-15 09:00:00,13602.46666666668
2018-01-15 12:00:00,13341.411666666667
2018-01-15 15:00:00,14410.568333333336
2018-01-15 18:00:00,12629.584999999997
2018-01-15 21:00:00,13381.131666666663
2018-01-16 00:00:00,14095.793333333342
2018-01-16 03:00:00,5337.003333333335
2018-01-16 06:00:00,3772.9933333333306
2018-01-16 09:00:00,10500.935000000003
2018-01-16 12:00:00,12183.106666666672
2018-01-16 15:00:00,10589.123333333328
2018-01-16 18:00:00,11716.89666666666
2018-01-16 21:00:00,11770.946666666672
2018-01-17 00:00:00,12178.05
2018-01-17 03:00:00,2300.636666666666
2018-01-17 06:00:00,3843.9199999999987
2018-01-17 09:00:00,10474.725000000004
2018-01-17 12:00:00,11460.126666666658
2018-01-17 15:00:00,9433.351666666666
2018-01-17 18:00:00,10513.863333333336
2018-01-17 21:00:00,14136.378333333332
2018-01-18 00:00:00,14415.038333333345
2018-01-18 03:00:00,7750.121666666672
2018-01-18 06:00:00,6221.940000000002
2018-01-18 09:00:00,13509.48166666667
2018-01-18 12:00:00,15293.031666666662
2018-01-18 15:00:00,13626.656666666655
2018-01-18 18:00:00,12684.258333333335
2018-01-18 21:00:00,15689.386666666669
2018-01-19 00:00:00,15490.270000000017
2018-01-19 03:00:00,7862.316666666663
2018-01-19 06:00:00,7196.013333333335
2018-01-19 09:00:00,13045.886666666676
2018-01-19 12:00:00,13251.618333333332
2018-01-19 15:00:00,12459.905
2018-01-19 18:00:00,13539.614999999996
2018-01-19 21:00:00,14802.27333333334
2018-01-20 00:00:00,14667.810000000009
2018-01-20 03:00:00,5041.721666666672
2018-01-20 06:00:00,5047.93666666667
2018-01-20 09:00:00,10818.52333333334
2018-01-20 12:00:00,13070.481666666665
2018-01-20 15:00:00,12861.42666666666
2018-01-20 18:00:00,11364.623333333324
2018-01-20 21:00:00,12990.743333333332
2018-01-21 00:00:00,12718.316666666675
2018-01-21 03:00:00,4011.9833333333377
2018-01-21 06:00:00,3525.993333333338
2018-01-21 09:00:00,8540.329999999994
2018-01-21 12:00:00,10812.328333333335
2018-01-21 15:00:00,10152.406666666668
2018-01-21 18:00:00,10645.986666666666
2018-01-21 21:00:00,15037.093333333325
2018-01-22 00:00:00,13770.333333333341
2018-01-22 03:00:00,5554.356666666671
2018-01-22 06:00:00,5337.053333333336
2018-01-22 09:00:00,9670.296666666663
2018-01-22 12:00:00,11501.548333333323
2018-01-22 15:00:00,12138.558333333323
2018-01-22 18:00:00,11646.59499999999
2018-01-22 21:00:00,14188.286666666658
2018-01-23 00:00:00,13486.58
2018-01-23 03:00:00,4622.1166666666695
2018-01-23 06:00:00,6132.523333333333
2018-01-23 09:00:00,11126.768333333335
2018-01-23 12:00:00,12499.81833333333
2018-01-23 15:00:00,12271.238333333325
2018-01-23 18:00:00,13381.136666666665
2018-01-23 21:00:00,14739.905
2018-01-24 00:00:00,13731.706666666674
2018-01-24 03:00:00,7075.319999999998
2018-01-24 06:00:00,7361.520000000001
2018-01-24 09:00:00,13206.588333333333
2018-01-24 12:00:00,12911.048333333334
2018-01-24 15:00:00,14183.831666666658
2018-01-24 18:00:00,14921.826666666659
2018-01-24 21:00:00,15527.513333333334
2018-01-25 00:00:00,14635.85333333334
2018-01-25 03:00:00,8340.999999999998
2018-01-25 06:00:00,8157.069999999999
2018-01-25 09:00:00,13128.16333333333
2018-01-25 12:00:00,13011.398333333334
2018-01-25 15:00:00,13604.89999999999
2018-01-25 18:00:00,10753.681666666675
2018-01-25 21:00:00,13255.793333333333
2018-01-26 00:00:00,8350.163333333345
2018-01-26 03:00:00,3433.4599999999973
2018-01-26 06:00:00,3594.4366666666647
2018-01-26 09:00:00,5774.126666666661
2018-01-26 12:00:00,9934.888333333342
2018-01-26 15:00:00,1485.2099999999994
2018-01-26 18:00:00,7513.170000000001
2018-01-26 21:00:00,8863.650000000001
2018-01-27 00:00:00,9959.246666666675
2018-01-27 03:00:00,3440.0983333333356
2018-01-27 06:00:00,4312.31166666667
2018-01-27 09:00:00,10304.751666666667
2018-01-27 12:00:00,9452.981666666661
2018-01-27 15:00:00,8823.62666666666
2018-01-27 18:00:00,8655.193333333327
2018-01-27 21:00:00,11323.541666666655
2018-01-28 00:00:00,11647.363333333344
2018-01-28 03:00:00,6150.930000000002
2018-01-28 06:00:00,4037.721666666669
2018-01-28 09:00:00,7109.693333333329
2018-01-28 12:00:00,9332.116666666667
2018-01-28 15:00:00,9394.116666666665
2018-01-28 18:00:00,10691.093333333329
2018-01-28 21:00:00,12673.339999999991
2018-01-29 00:00:00,13486.03333333334
2018-01-29 03:00:00,7180.103333333327
2018-01-29 06:00:00,7121.276666666657
2018-01-29 09:00:00,10882.643333333328
2018-01-29 12:00:00,11654.641666666654
2018-01-29 15:00:00,10959.159999999989
2018-01-29 18:00:00,9439.161666666658
2018-01-29 21:00:00,12755.016666666656
2018-01-30 00:00:00,12967.860000000004
2018-01-30 03:00:00,6762.153333333332
2018-01-30 06:00:00,6490.869999999996
2018-01-30 09:00:00,11229.469999999994
2018-01-30 12:00:00,12670.303333333326
2018-01-30 15:00:00,12874.328333333324
2018-01-30 18:00:00,11107.78
2018-01-30 21:00:00,14445.27
2018-01-31 00:00:00,13361.140000000016
2018-01-31 03:00:00,7928.303333333337
2018-01-31 06:00:00,8129.9133333333375
2018-01-31 09:00:00,13221.476666666666
2018-01-31 12:00:00,14629.743333333336
2018-01-31 15:00:00,13571.128333333321
2018-01-31 18:00:00,11936.124999999995
2018-01-31 21:00:00,14512.418333333337
2018-02-01 00:00:00,11196.709999999995
2018-02-01 03:00:00,6901.0166666666655
2018-02-01 06:00:00,5126.580000000002
2018-02-01 09:00:00,7434.329999999993
2018-02-01 12:00:00,9854.176666666668
2018-02-01 15:00:00,8632.999999999998
2018-02-01 18:00:00,9218.563333333324
2018-02-01 21:00:00,10050.03333333332
2018-02-02 00:00:00,7028.063333333328
2018-02-02 03:00:00,4730.446666666663
2018-02-02 06:00:00,3971.84333333333
2018-02-02 09:00:00,5349.898333333332
